rest,rest_code,review,wdate,review_count,clean_review
진안숯불구이,17387852,밥 깔끔하고 맛있었습니다. 등갈비는 좀 많이 탄 감이 있지만 맛은 괜찮았어요. 그리고 다른 테이블에서 풍겨오는 더덕구이+고기 냄새가 엄청나더라고요. 다음엔 기회가 되면 그걸 먹어야겠어요.,11.6.목,347,True
진안숯불구이,17387852,마이산가면 대부분 비슷하고 풍경도 처음은 아니였는데이번엔 좀 그랬어요 평일에 갔고엄청 바빠보이진 않았는데 갑자기 단체손님온다고아주머니가 응대해주셨는데 주문도 대충받으시고어떤 메뉴는 안된다하고 응대가 언짢았음.. 맛은 나쁘지않았는데 기분이 좋은기억으로 안남아서 아쉽네요,10.23.목,347,True
진안숯불구이,17387852,마이산 탐방길에 우연히 들른 곳인데 더덕과돼지의만남 정식이 정말 특별하네요. 더덕의 쌉싸름함과 돼지고기의 고소함이 어우러져 입안에서 조화롭게 느껴집니다. 반찬도 하나하나 정성스럽고 깔끔하게 나와서 좋았어요.,9.23.화,347,True
진안숯불구이,17387852,음식은쏘쏘.더덕돼지구이.막걸리돼지를 넘바싹구워서 입안이 까짐.가지.오이 무침 맛나요. 된장찌개 넘 짜고,11.1.토,347,True
진안숯불구이,17387852,할말이 많은데 간략히 적겠습니다 먹다가 찍었어요!!!!!!!!!1. 날벌레들이 엄청 날아다닙니다(산이라그런가...?) 2.저희가 앉은자리가 시스템상 문제가있었는지 계산하는곳에서 직원분들이랑 부부사장님이 엄청 얘기중이셧어요(여 사장님이 직원분들에게 뭐라하고 직원분은 주문받은거 얘기하는상태/따로 안내는없고 앉은자리를 이동해달란말도없었음) 3.남자사장님이 엄청 화내고 짜증내시면서 언성이 높아지시더라구요 4. 음식이 나오고한개가 누락됨 기다리면 나올줄알았는데 안나옴 5.결제할려고 하니 누락된걸 같이 결제하려하길래 안나왔다하니 오히려 저한테 왜 말안했냐고 하고 직원들이 말안해주고갔다함(그럼 파전은 어떻게 아셧나요?테이블이 우리포함 2테이블임)끝까지 직원탓하시길래 더이상 얘기안하고 나왔습니다 배고프더라도 여긴 안가요,11.1.토,347,True
진안숯불구이,17387852,청국장찌개백반 시켰는데 구수한 맛이 정말 좋아요. 청국장 냄새도 부담스럽지 않고 된장의 깊은 맛이 느껴집니다. 밥도 윤기가 나고 맛있네요. 전체적으로 집밥 같은 편안함이 있어서 마음이 따뜻해지는 식사였습니다.,10.16.목,347,True
진안숯불구이,17387852,"청국장찌개백반 시켜먹었는데 청국장이 진짜 진하고 구수했습니다. 냄새는 좀 강했지만 먹어보니 고소하고 깊은 맛이 일품이었어요. 두부도 부드럽고 야채들도 신선했습니다. 백반으로 나온 반찬들도 하나하나 정성스럽게 만든 티가 났고, 특히 무장아찌가 아삭하고 달콤해서 입맛을 돋우더라고요. 전통적인 한식의 진짜 맛을 느낄 수 있어서 좋았습니다. 가격도 합리적이었어요.",10.14.화,347,True
진안숯불구이,17387852,더덕 요리 전문점인 것 같은데 정말 잘하시네요. 더덕의 쌉쌀하면서도 고소한 맛이 살아있어서 맛있었고요. 식당도 깨끗하고 정돈되어 있어서 위생적인 느낌이 들었습니다. 직원분들도 매우 친절하셨어요.,10.28.화,347,True
진안숯불구이,17387852,이런 맛집이 마이산 근처에 있는 줄 몰랐네요. 더덕구이 정식 주문했는데 더덕이 정말 신선하고 고소했습니다. 구워서 나오니까 쫄깃하면서도 부드러운 식감이 일품이었어요. 된장찌개도 함께 나왔는데 깊은 맛이 우러나와서 속이 든든했습니다. 식당 내부가 깨끗하고 정리정돈이 잘 되어 있어서 위생적이라는 느낌을 받았어요. 직원분들 서비스도 좋았고요.,10.14.화,347,True
진안숯불구이,17387852,2인A세트로 주문했는데 구성이 알차고 좋았어요. 다양한 메뉴를 조금씩 맛볼 수 있어서 만족스러웠고요. 식당 인테리어도 세련되고 깔끔해서 편안하게 식사할 수 있었습니다. 서비스도 빠르고 친절했어요.,10.29.수,347,True
김밥천국서신,16862526,"항아리수제비 스페셜정식 치즈라볶이그라탕시켰는데 수제비는 상당히 짰고요나머지 두개는 쏘쏘했어요이렇게 먹고 21,500원나온거면 가성비 좋아요",9.17.수,521,True
김밥천국서신,16862526,해장은 참치찌개로. 7천 원,11.21.금,521,True
김밥천국서신,16862526,"추천하지 않습니다.김밥 싸던 비닐 장갑 그대로 영수증을 만지고,장국을 건낼 때 손가락이 들어갔습니다.깍두기에 먹다 남은 배추김치 조각이 들어있었으며,동남아 외국인 직원은 음식을 대충 던져놓았습니다.주변에 다른 맛있는 곳 많으니 제발.. 다른데 가세요",10.22.수,521,True
김밥천국서신,16862526,뭐먹지..메뉴 선정힘들땐 모든메뉴가 다있는 김밥천국~,7.19.토,521,True
김밥천국서신,16862526,모닝김밥,9.14.일,521,False
김밥천국서신,16862526,점심 때가되서혼자 먹을수 있는김밥 샀어요,7.1.화,521,True
김밥천국서신,16862526,돈가스김밥~ 맛있었어요,9.18.목,521,True
김밥천국서신,16862526,떡라면 소고기김밥 샐러드 김밥 먹었어요간단하게 해결하기 좋고가성비가 좋습니다,5.30.금,521,True
김밥천국서신,16862526,아침밥~~,8.12.화,521,True
도담분식,18734516,미국에서 온 친구들과 방문했는데 너무 맛있고 즐거운 시간을 보냈어요!! 떡꼬치는 입에서 살살 녹고 김밥은 모든 메뉴를 다 먹어보고 싶게 만들었으며 차돌박이 떡볶이는 풍미가 아주 좋았습니다!! 강추합니다!!,11.22.토,659,True
도담분식,18734516,남자친구랑 사당역 데이트하는데 떡볶이가 급 땡겨서 전에 너무 맛있게 먹었던 별미분식 또 왔어요~역시 너무 맛있어요ㅠㅠ 삼겹살김밥 최고..,11.23.일,659,True
도담분식,18734516,너무 맛있어요~ 와규 차돌박이 떡볶이는 너무 맛있게 계속 땡기는 매운맛이고 튀김고 바삭바삭 정말 바로 튀겨주셔서 너무 맛있어요~~메뉴가 은근히 많아서 담엔 다른 메뉴로 즐겨야겠어요~~~ 잘먹고갑니당!👍,11.2.일,659,True
도담분식,18734516,"3개 테이블로 아담한 내부(4인석 2개, 2인석 1개)대기는 캐치테이블과 같은 대기 시스템없이 밖에서 대기사장님이 혼자서 요리, 서빙하는 구조삼겹살 김밥 등 이색 메뉴",11.23.일,659,True
도담분식,18734516,사당에 유명한 분식집 있다고 해서 와봤어요.베트남 음식 엄청 먹고왔는데도 맛있게 먹었습니다.ㅎㅎ 쯔양자리에 앉아서 먹었습니다.추천해요~^^,11.7.금,659,True
도담분식,18734516,국물떡볶이 매콤달콤하고 마늘칩 덕에 풍미가 좋아요. 김밥은 속이 꽉 차고 밥 간도 적당해서 떡볶이랑 찰떡궁합이에요. 돈까스도 바삭하고 소스 진해요. 튀김은 바삭바삭해서 따뜻할 때 먹으면 완벽✨,10.29.수,659,True
도담분식,18734516,언니랑 왔는데 너무 맛있어요. 삼겹살김밥은 불향이 나면서 양배추와 땡초고추가 너무 잘 어울려요삼겹살라면도 주시는 깻잎이랑 삼겹살 파랑 같이 먹으면 맛있구요.다 맛있어서 다음에 또 와서 다른 것도 먹어보고 싶어요,9.24.수,659,True
도담분식,18734516,이것은 고기인가 김밥인가 고기인가 라면인가깻잎도 많이 넣어주시고 향긋하니너무 맛있어요~~~~😍 최고최고#사당역데이트,10.16.목,659,True
도담분식,18734516,삼겹살김밥이랑 삼겹살라면 먹었는데 진짜 맛있어요! 담에 사당역 데이트 할 일 있을때 꼭 다시 올거에용 ~~~,11.2.일,659,True
도담분식,18734516,"사당역 데이트 하면서 찾은 최고 맛집중 하나입니다!! 일단 떡꼬치는 무조건 먹어야해요,, 바삭달맵 떡꼬치 최고구요베스트 메뉴로 삼겹 라면이랑 묵참 김밥 먹었는데 둘다 기대 이상이상입니다!!! 넘 맛나구 싹싹 비웠어요🥰 담번에 사당 오면 무조건 또 올거에요오.. 나만 알고싶지만 이미 모두가 아는 맛집 !!",9.7.일,659,True
조개주인,33508262,비싼 키조개를 원없이 먹을 수 있네요.조개들이 다 신선해서 비린내 하나도 없이 정말 맛있게 먹었습니다~!,11.21.금,345,True
조개주인,33508262,"조개, 소라 외 해산물, 염통, 닭발무한리필이 29,000원인데계란도 쌍란 후라이 해먹을 수 있고어묵탕도 맛있고여긴 전국적으로 알려져야 함니당정말 조개구이 집 중 탑티어탑티어#조개구이#조개주인#전주조개구이",11.10.월,345,True
조개주인,33508262,전주 조개구이 맛집인 만큼 조개도 너무 신선하고 무한리필로 드시면 먹고싶은 만큼 아주 많이 먹을 수 있는 점이 큰 장점인 것 같습니다🩵사장님도 친절하시고 조개도 맛있고 셀프바도 잘 되어있어서 다음에 또 방문하고 싶은 조개구이집입니다!,8.14.목,345,True
조개주인,33508262,조개구이를 이렇게 먹기가 쉽지 않은데 조개주인에서 먹을 수 있어서 참 좋아요 ! 조개에는 술 한잔이 꼭 들어가야 맛있는데 말해뭐해 너무 맛있었습니다 ! 치즈도 무한리필이라 좋고 셀프바에 꼬치들도 있어서 맘껏 먹을 수 있어요 !! 사장님도 너무 친절해서 감사했습니다 !!,8.6.수,345,True
조개주인,33508262,"조개가 정!말! 깨끗하게 손질되어있고(이런곳 찾기힘듬) 셀프바도 너무 좋은데요셀프바 안채워놓는거랑 오뎅이 진짜 넘 아쉬웠어요먹기 껄쩍지근하게 생겨서 오뎅은 손도 안감,,한번씩 들여다봐주면 좋겠어요",10.9.목,345,True
조개주인,33508262,싱싱한 조개를 건강하고 맛있게 먹을 수 있는 조개맛집입니다.사장님 서비스 짱짱!!너무 친절하시고 가게도 깔끔하고 원없이 다양한 조개 엄청 먹었어요.푸짐하고 맛있고 닭발에 닭꼬치까지 대박!!전주 조개구이는 여기 가세요!!,7.25.금,345,True
조개주인,33508262,중화산동 조개구이 전문점이에요! 싱싱한 조개를푸짐하게 먹을 수있어요! 모짜렐라 치즈 듬뿍올려 먹으면 진짜 맛있답니다! 조개구이 생각날 때 멀리 가지 않고 동네에서 먹을 수 있어서 너무 좋아용👍,7.18.금,345,True
조개주인,33508262,"너무 맛있엇던 조개구이 맛집 조개주인,,구성도 넘 좋고 무한리필까지 되는 곳이라 좋았는데셀프바도.. 어마무시하네용!!! 잘먹었습니당",10.27.월,345,True
조개주인,33508262,봄철에 꼭 먹어야하는 쭈꾸미 샤브샤브~역시 맛있어요~ 푸짐한 조개까지 함께 넣어서 먹으면 그 맛이 한층더 업그레이드 되는거 같아요👍중화산동 샤브샤브 맛집 답게 신선한 해산물이 들어갔으니 칼국수 사리는 필수랍니다.😍다음에는 조개구이 무한리필 먹으로 다시 방문할께요~,4.15.화,345,True
조개주인,33508262,치즈도 취향에 맞게 뿌려먹음 되서 좋았고 조개가 싱싱하고 실해서 쫄깃쫄깃 맛나게 먹었어요,10.24.금,345,True
은우식당,1978054842,진짜 고기는 말로 표현할수있을까 싶을 정도로 너무 부드럽고고기 외 메뉴들도 가성비가 너무좋구요!메뉴 하나하나 다 너무 맛있어요!!!!!거기다 넘넘 친절하셔서 더 좋았어요!!고기는 직접 구워주셔서 편했습니다~~!!지인소개로 왔다가 재방문한건데담에도 아들데리구 또 오려구요:),11.18.화,278,True
은우식당,1978054842,한우얼큰찌개 ! 한우육회비빔밥 특전주에서 육회비빔밥 제일 맛있어요🩵정말 잘 먹었고 부모님 모시고가기좋아 연말에 딱이네요^^ 번창하세요,11.12.수,278,True
은우식당,1978054842,은우정육식당 다녀왔습니다오랜만에 소고기 설레였네요😊정육식당처럼 고기 고르면구워주시더라구요 ~그래서 편하게 먹을 수 있었어요😋육회비빔밥은 주문했고 기본으로 얼큰한찌개같이 나옵니다!! 안심 등심 차돌박이 세종류먹었는데 저는 안심하고 등심을제일 맛있게 먹은거 같아요😍서비스로 육회까지 감사하게 잘먹었습니다 🙏🏻신시가지에서 소고기 땡길때 가기 딱 좋은거 같아요💕,9.16.화,278,True
은우식당,1978054842,"여기 고기가 맛있다고 모임 장소로 픽!!!한우라면 최고로 좋아하는 나인데~ 우와~조용한 분위기 정갈한 반찬 그리고 고기와 함께 먹는 반찬, 구성이 좋았어요~그리고 특히 고기가 부드럽고 살살 녹는게~ 아직도 생각이 나더라고요~사장님이 고기를 잘 구워주셔서 더 맛있었어요~먹으면서 한우 좋아하는 딸과 아들 먹이고 싶을 정도록 가족들 데리고 오면 쵝오라고 말 들을 거 같아요~ 한우가 생각나면 꼭 여기로 오세요~",10.13.월,278,True
은우식당,1978054842,입맛 까다로운 엄마 아빠도 소고기 생각 날 때마다 방문하는 곳이에요! 이미 설명 끝났다고 봐야 ..ㅎ소고기 집 정말 많은데 여긴 사이드도 잘 나오고 고기 자체가 너무 맛있어서 자꾸 방문하게 돼요방울토마토나ㅏ 브로콜리처럼 가니쉬도 잘 나오고고기 때깔 보이죠.. 💛전주 신시가지 소고기 고민 중이라면 ㅈ여기 무조검 추천해요!,9.20.토,278,True
은우식당,1978054842,알찬 점심이었어요동생 기다리다 우연히 걸려있는 프랭카드를 보고 원래 가려했던 식당에서 노선 변경리뷰들도 좋기에 기대반 안고 찾아갔답니다네비가 길을 잘 못 알려준건지~ 길치인건지살짝 힘들게 ~ㅠ그런데 바로 나온 음식이 넘 깔끔하고 맛있어 다 잊고 게눈감추듯 후다닥 먹었답니다배도 안고팠는데 ~~^^간이 세지 않아 일단 좋았고 신선함까지된장국도 맛있었어요다음엔 저녁방문도 하고 싶단 생각을 들게 하는 기분좋은 점심이었다는~사장님도 은근 친절 편안~,9.24.수,278,True
은우식당,1978054842,사장님이너무 친절하시고 고기질이너무 좋고 가격이 너무 저렴하고 맛이좋아요!! 또 방문 하고싶어요,11.9.일,278,True
은우식당,1978054842,여기 등심 전주에서 제일맛있어요ㅠㅠㅠ꼭 사장님에게 구워달라고 하셔요 맛도리에요매장에 고기쩐내도 안나고 깔끔하고 좋아요!!강추해요,11.12.수,278,True
은우식당,1978054842,"🌸육회비빔밥 점심특선 7,0플랜카드 보고 가보자고해서 와봤는데...음.. 한끼 잘 먹었습니다...",10.27.월,278,True
은우식당,1978054842,숯불로 직접 구워주셔서 조아요🩷 소고기는 숯불에 굽는게 더 맛있는거가타요🐷,10.29.수,278,True
정담,35580717,소고기무국도 맛있는데 감자탕도 너무맛있어요반찬은 추가로 계란후라이나 부추전 랜덤인듯요감자탕 양도많고 국물도 진짜진해요숨은맛집인정,2.20.목,58,True
정담,35580717,굿,24.12.18.수,58,False
정담,35580717,오래간만에 시래깃국 맛있게잘먹었습니다속이 편안합니다,24.3.5.화,58,True
정담,35580717,굳,24.6.27.목,58,False
정담,35580717,보든보들 시래기~ 감자탕 맛있어요,24.2.23.금,58,True
정담,35580717,정말 맛있는 감자탕은 팔고있어요^^,23.11.30.목,58,True
정담,35580717,첫 방문이었는데 반찬구성이 좋아요,24.2.7.수,58,True
정담,35580717,매운뼈해장국은 조금 많이 매워요그래도 맛있습니다,24.2.7.수,58,True
아이스크림할인점,1174526474,아이스크림,23.2.1.수,4,False
아이스크림할인점,1174526474,좋아요,23.1.28.토,4,False
아이스크림할인점,1174526474,아이스크림이 다양해요.,23.1.27.금,4,True
아이스크림할인점,1174526474,싸요,23.1.13.금,4,False
내고향전통설렁탕,36281278,좋아요,9.11.목,130,False
내고향전통설렁탕,36281278,"단골맛집, 깔끔하고 진한 국물맛도 일품!늘 정기적으로 다녀와야 해요 ㅋㅋ마약이 들은것도 어닐텐데 추천추천",1.21.화,130,True
내고향전통설렁탕,36281278,하가지구에서 제일 맛있는 식당!!,24.11.2.토,130,True
내고향전통설렁탕,36281278,맛있어요,24.11.21.목,130,False
내고향전통설렁탕,36281278,친절합니다,24.10.19.토,130,False
내고향전통설렁탕,36281278,사진을못찍었어요ㅠ 하지만 음식이랑 반찬은 정말 푸짐하게챙겨주시고~일찍갔는데 친절히 맞아주시고~일일이 챙겨주시면서 설명까지~너무감사했어요~빠쁘게먹느라고 사진을찍질못했어요ㅠ,24.7.17.수,130,True
내고향전통설렁탕,36281278,맛있어요. 골목 주차해야 합니다.,24.6.16.일,130,True
내고향전통설렁탕,36281278,덕진동에서 제일 최애 식당. 맛있음. 아침식사도 굿!!,24.8.8.목,130,True
내고향전통설렁탕,36281278,언제나 가도 맛있다. 친절하다. 하가지구에서 숨은 맛있는 식당,24.7.2.화,130,True
내고향전통설렁탕,36281278,아침부터 오픈한 곳이 없어 들어갔는데 저렴한 가격에 따뜻하고 맛잇는 국밥을 먹을수 있어서 좋았습니다! 국밥집은 김치가 생명이라고 생각하는데 김치도 넘 맛잇엇고요 ㅎㅎ 아쉬운점은식당 앞에 공영주차장은 있는데 식사시간에는 바치기 힘듭니다 ㅠㅜ,23.12.15.금,130,True
김밥나라평화,1481950507,김밥나라 김밥이 맛있어 저녁으로 먹었어요,9.17.수,327,True
김밥나라평화,1481950507,저녁으로 김밥 먹을려고 사러 왔어요,8.27.수,327,True
김밥나라평화,1481950507,👍,9.16.화,327,True
김밥나라평화,1481950507,비빔밥이랑 비빔국수류가 맛있어요 이 날도 잘 먹었습니다,7.26.토,327,True
김밥나라평화,1481950507,굿,9.25.목,327,False
김밥나라평화,1481950507,굿,8.18.월,327,False
김밥나라평화,1481950507,새벽방문 사장님은 친절한데...어묵탕 국자로 간을보고 다시 국자를 넣더라고요..못본척하고 말씀 안드렷는데 집와서 어묵탕 보니 머리카락있네요..위생에 신경 써주세요...,6.5.목,327,True
김밥나라평화,1481950507,굿,7.6.일,327,False
김밥나라평화,1481950507,"돈까스김밥, 초고추장김밥 4천원씩 맛나용!!",2.28.금,327,True
김밥나라평화,1481950507,김밥 간이쏘소,5.10.토,327,True
먹짜,842228493,친절하고 양많고 항상 붐비는 이유가 있는집,4.25.금,73,True
먹짜,842228493,오늘도 칭따오 먹으러~,4.7.월,73,True
먹짜,842228493,특별하지 않은 것 같으면서 특별한계속 생각나는 돈까스집,3.10.월,73,True
먹짜,842228493,맛있어요. 17년도부터 꾸준히 먹으러 와요. 칭따오랑 매운나베 추천드려요,2.28.금,73,True
먹짜,842228493,추억 찾아 방문,2.3.월,73,True
먹짜,842228493,칭따오돈까스랑 매운가츠나베 맛있음!,24.7.24.수,73,True
먹짜,842228493,깔끔하게 잘 나오구 밥도 더 먹을 수 있어 좋아요!!,24.12.3.화,73,True
먹짜,842228493,남편따라 전북대 옛맛집 먹짜에 가봄. 추억의 맛. 사장님이 참친절해요,24.4.16.화,73,True
먹짜,842228493,불돈가스와 매운나베를 시켜먹었는데..제 입맛에는 불돈가스는 좀더 맵고 단맛이 좀더 있었으면 하는 생각이고 매운나베도 생각보다 맵지 않아요 참 주차하기는 너무 힘듭니다,24.4.8.월,73,True
먹짜,842228493,대흑생때부터 왔는데 사장님 여전히 친절하시고 맛납니다.,24.4.30.화,73,True
신포우리만두더즌,17457598,롯데백화점에 영화보러 왔다가 들렀는데 양이 엄청 많아요!!ㅎㅎ 양도 많은데 눈꽃치즈김치볶음밥이 엄청 맛있었어요~~ 다음에 오면 또 먹을게요!^^ 번창하세용~,11.10.월,508,True
신포우리만두더즌,17457598,"돈까스가 정말 맛있고, 서비스도 친절해서 기분 좋게 식사할 수 있었어요! 깨끗한 분위기 덕분에 편안하게 즐길 수 있었습니다. 꼭 다시 오고 싶어요! 🍖",9.21.일,508,True
신포우리만두더즌,17457598,너무 맛있어요.#전주맛집,11.26.수,508,True
신포우리만두더즌,17457598,오랜만에 방문!!맛있게 잘 먹었어요~,10.7.화,508,True
신포우리만두더즌,17457598,아이들이랑 오기 좋아요👍🏼,10.30.목,508,True
신포우리만두더즌,17457598,쫄면이랑 만두 세트 먹었는데만두가 정말 맛있었어요,10.26.일,508,True
신포우리만두더즌,17457598,#전주맛집#전주서신동맛집#전주 서신동분식맛집#전주 만두맛집#전주 쫄면맛집#전주 롯데백화점맛집맛잇어여 쫄면이랑 김치만두랑 같이 꼭!!,8.2.토,508,True
신포우리만두더즌,17457598,양많고 서비스너무 좋아요!직원들도 친절하고!,9.18.목,508,True
신포우리만두더즌,17457598,굳굳 전화하고 가서 메뉴도 다 나와있고 굳굳 간 쎄게 먹는 사람은 싱거울거 같숩니다 하지만 전 싱겁게 먹어서 아주 만족 굳굳,10.1.수,508,True
흑돈애,38276699,고기도 구워주시고 너무 친절하거 맛있어요 ㅎㅎ 놀이방도 있는건 덤 ㅎㅎ,7.20.일,80,True
흑돈애,38276699,고기도 구어주시고 놀이방이있어 아이와가기좋아요!!음식도 맛있어요!!,6.17.화,80,True
흑돈애,38276699,혁신도시에서 아마 가장 오래된 식당중 하나라고 생각합니다오픈하고 계속 그 맛을 유지하고 있습니다유행타는 고기뷔페나 샤브샤브집이 많이 생겼지만 맛으로 승부하는 식당입니다,3.2.일,80,True
흑돈애,38276699,지인추천으로 갔는데놀이방이 있어서 아이들이랑 가기 너무 좋고매장에서 바로 놀이방이 보여서 편햇어요흑돼지 고기도 다 구어주시고반찬도 다 맛깔나서 먹기좋앗어요화장실이 매장에 없어서 아쉽지만놀이방도 있고 고기도 구어주시니 좋아용,24.10.17.목,80,True
흑돈애,38276699,힘들 때는 고기 앞으로! 제주보다 맛있는 흑돈애!,24.8.20.화,80,True
흑돈애,38276699,고기도 맛있고 양도 많네요.직접구워주셔서 편히 먹었습니다,24.8.13.화,80,True
흑돈애,38276699,맛있게 잘 구워주시고..다른 반찬도 맛있어요~,24.8.21.수,80,True
흑돈애,38276699,히히 우리집 최애맛집!!!!!!!!!!!우리애기들이 특히좋아해요! 아 물론 저희 부부도 완전좋아하구요심지어 회식까지 여기로 가용~~^^ 흑돈애채고,24.4.9.화,80,True
흑돈애,38276699,고기도 맛있고 넘 좋아요,24.6.5.수,80,True
흑돈애,38276699,흑돈애 먹고 나면 다른 곳 고기는 잘 먹지 않게 돼요!! 진짜 짱맛!,24.5.19.일,80,True
현대옥송천농수산,31991353,"친절하시고, 음식 맛있어요.",11.2.일,437,True
현대옥송천농수산,31991353,"처음가본 곳이지만,명성대로 맛있고 가성비 좋습니다.지나갈때마다 들리고 싶어요.",11.11.화,437,True
현대옥송천농수산,31991353,전주 갈때마다 아침식사는 이집으로.. 이모님들 친절하시고 맛있어요^^,9.15.월,437,True
현대옥송천농수산,31991353,"여태 가본 현대옥 중 가장 맛있음무생채, 김치는 셀프바에 있음혼밥하기 좋음직원분들 다 친절&활기차서 분위기 좋음",11.23.일,437,True
현대옥송천농수산,31991353,맛있어요.!현대옥 좋아하는데 지점마다 맛이 다르더라구요..지인이 여기 맛있다고해서 일부러 찾아갔어요~~오징어 양부터 많은것같아요 ㅎ역시 맛있었습니다~~글구 친절하세용좌식이 한켠에 있어서 앉지못하는 아가랑 편하게 썼어요.,8.6.수,437,True
현대옥송천농수산,31991353,맛있습니다,10.17.금,437,False
현대옥송천농수산,31991353,토렴식 콩나물국밥입니다~저는 토렴을 별로 좋아하지 않는 편이에요밥알이 좀 많이 퍼져서요그런데 그 정도가 적당하더라구요전에 왔을때도 그랬었구요그래서 또 찾았어요직원분들도 따뜻하게 대해주셔서 참 좋았어요맛도 좋고... 단골이 될 것 같아요~,3.31.월,437,True
모니케이크,1264740678,급하게 찍느라 사진이 잘 안보이지만 정말 너무너무 마음에 들어요ㅠㅠ💗사장님 진짜 금손이신 것 같아요! 케이크 필요하면 또 모니케이크 찾을 것 같아용 예쁜 케이크 감사합니다🫶🏻,11.15.토,5,True
모니케이크,1264740678,"아 진짜 ㅜㅜㅜㅜㅜ 너무너무 예쁘고 너무너무 맛있었어요다른곳에서는 사진프린팅으로 해야한다고 하고 불가하다고 그랬는데 여기서는 사진만 보고선 가능하다구 말씀해주셔서 너무 너무 예쁜 케이크 받아봤어요!!!하나하나 신경써서 작업하신게 눈에 보여서 너무 감동이였고, 남자친구도 너무 좋아했어요,,,🖤🖤 보고 또 봐도 예뿌다구,,ㅎㅎㅋㅋ ㅠㅠ 살면서 이렇게 만족하는 케이크 처음이에요!!!!!!리뷰도 안 쓸 래야 안 쓸 수 없었던,,,,ㅎㅎ 자주 애용할게요 사장님 번창하시구 좋은 하루 되세요...💕💕💕💕",10.28.화,5,True
모니케이크,1264740678,믿고 먹는 모니케이크! 너무 예쁘고 맛있어요❤️,11.6.목,5,True
모니케이크,1264740678,원하는 사진 그대로 귀엽게 케이크 잘 만들어주셨어요 🌀🩷 최고최고 다음 친구 생일 때두 여기 이용할게요!!! ⭐️💗,11.12.수,5,True
모니케이크,1264740678,요청사항 잘 반영해서 만들어주셨어요!,11.11.화,5,True
가막골생국수서곡점,535104232,언제 먹어도 자극적이지않고 맛있어요,11.7.금,115,True
가막골생국수서곡점,535104232,다슬기수제비 면이 보들쫄깃 맛있어요..국물은 아욱이들어 있어요 .부드럽고 시원 깔끔해요.,9.15.월,115,True
가막골생국수서곡점,535104232,"📍비빔국수일단 가격 착하고?!! 맛좋고?!! 양많고!!소면아니고 *“생면”이어서국수면발이 쫠깃쫠깃 🙇🏻기본 찬으로 나오는 김치도 입맛에 똭!!잔치국수 짬뽕국수 다슬기수제비와계절메뉴들이 있는데 모든 메뉴들한그릇 양이 생각보다 많다!! 꽤!!!✅ 정기휴일 일요일로 알고있음!!!✅ 🚻 남, 여 구분(실내))",3.24.월,115,True
가막골생국수서곡점,535104232,.,7.28.월,115,True
가막골생국수서곡점,535104232,언제 먹어도 맛있어요,2.14.금,115,True
가막골생국수서곡점,535104232,열무김치가 아주 맛있고 생면국수도 쫄깃 찰지고 너무 맛있어요~ 서리태 콩물 진짜 진해요~ 양이 너무 많아서 7천원 가격이 안믿겨집니다. 보물 맛집 찾았네요~~,24.7.24.수,115,True
가막골생국수서곡점,535104232,맛있어요!!!든든하게 먹기 좋습니다곱빼기 메뉴엔 없지만 말씀 드리면 해주시는 것 같아요~~사장님 친절하세요,24.10.23.수,115,True
가막골생국수서곡점,535104232,두명이 갔는데가격이 저렴해서 양이 적지 않을까 싶어서3인분 시켰는데 양이 엄청 많았어요👍맛있어서 양많은 3인분 다 먹었어요!!,24.8.31.토,115,True
가막골생국수서곡점,535104232,너무 먹고 싶었던 콩국수를 맛있게 먹었답니다,24.9.6.금,115,True
돈까스닷컴,16926694,"경양식 돈까스가 먹고싶은데 돈까스닷컴의 그 달짝지근한 소스가 너무 생각나서 혼자 방문했어요 (경양식 돈까스 이제는 돈까스닷컴이 아니면 안 돼요😂)먼저 나오는 깨죽 따땃하니 맛있구 주문한 임실치즈돈까스는 치즈폭포입니다요,,🧀 돈까스 자체가 바삭바삭 너무 맛있고 달콤한 소스와의 조합은 최고입니다같이 나오는 김치 단무지 피클까지 다 맛있어요ㅋㅋㅋㅋ 결국 리필해먹었네요ㅎ.ㅎ마지막으로 수제매실차 마시면 완벽한 한끼 완성~~♡사장님도 너무 친절하시구 조만간 또 가게될 것 같아요🥰",10.13.월,286,True
돈까스닷컴,16926694,일식 돈가스 먹으러 가려다가 여기로 틀었는데 최고의 선택맛있는 경양식 돈가스의 정석반찬도 다양해서 너무 좋네요 :),11.12.수,286,True
돈까스닷컴,16926694,"진짜.. 인생 최애 돈까스집입니다🤍이미 삼천동에서는 모르는 사람이 없을 오래된 곳,, 늘 가족들과 오다가 너무 먹고싶어서 혼자 다녀왔어요😋제가 태어나기 전부터 운영된 곳답게 투박함이 매력적인 곳이지만 매장 내부 늘 깔끔하고 무엇보다 맛이 완죤 기절입니다 x.x딱 봐도 좋은 기름 쓰시는 게 느껴지는, 마지막 입까지 바삭바삭한 돈가스🥩에 찰떡인 새콤달콤 소스🫶🏻🫶🏻에피타이저로 나오는 깨죽은 사랑이고♥ 후식으로 수제매실차까지 혼자서 야무지게 즐기고 왔답니다?전주에서 옛날 경양식 돈까스 찾으시면 무조건 요기로!!나만 알고싶다가도 다들 알았으면 좋겠네 증말 ..🥹(유일한 단점은 점심장사만 하신다는 것..)",8.5.화,286,True
