연어회상,1003641541,"유린기 돈까스랑, 청양크림 돈까스 먹었는데…너무 너무 맛있어요!! 양도 많아서 배터져요..⭐️가게도 귀엽고 잘 먹구 갑니당~~~",7.17.목
연어회상,1003641541,매콤우쫄면 맛있어요,7.24.목
연어회상,1003641541,사대부고에서도 연어먹을슈있어서 좋아요!,4.1.화
연어회상,1003641541,"전북사대부고 앞사케동 맛집 😋연어, 돈까스, 카레 다 맛있다고 유명해요!!지금까지 사케동만 4번 정도 먹어봤는데너무 맛있어요 ㅜㅜ가격도 비싸지 않고, 연어 냄새 없고양도 여자기준 배부르게 먹어요!",24.11.20.수
연어회상,1003641541,맛있어요,4.11.금
연어회상,1003641541,주변 학생들에게 소문난 맛집으로 오랫만에 연어가 땡겨서 재방문 하게 되었습니다작은 매장이지만 정말 아기 자기한 소품부터 인테리어 가 메뉴와 잘 어울려져서 사장님 인테리어 솜씨에 감탄 하는 곳이랍니다식사메뉴 가격도 오픈 초창기 그대로 유지 하고 계시더라고요(엄청 깜놀)연어회상은 전주에서 쉽게 보지 못한스타일 이색 메뉴가 많아서 좋더라고요또한 사장님 내외분도 너무 친절하시고 계산할때 후식까지 챙겨주신 모습에 진짜 감동 이었습니다이런곳은 꼭 대박 나셨으면 좋겠습니다사장님 응원 합니다 화이팅!!!,24.7.9.화
연어회상,1003641541,김치우동 완전 맛있어요~~ 국물 진하고 우동이아니라 김치찜에 우동사리 넣은 느낌이라 좋았어요,24.11.27.수
연어회상,1003641541,"오랜만에 방문한 연어회상🔥카레는 여전히 맛있고 고로케 감자가 훨씬 진해져서 빨리 안먹은 걸 후회했어요ㅠ열무김치가 나왔길래 이야기하고 있었는데, 직접 농사지어 담근거라고 알려주시더라구요!우쫄면도 매콤하니 맛있게 먹었습니다🫶🫶🫶🫶🫶",24.5.31.금
연어회상,1003641541,"간장연어장덮밥 14,000",24.10.21.월
풍년제과효자,16924017,사장님 친절하세요,10.30.목
풍년제과효자,16924017,와아 최악이에요풍년제과 먹고싶어서객사까지 못가서가까운데 찍었는데...초코파이 이거 짝퉁도 있나요??세상 얇고 퍼서퍼석 한입 먹다가 버렸습니다풍년제과가 두개인가봐요???딸기잼도 거의없고 크림도 없고재고 떨이 한 느낌의 맛이라 다시는 안갑니다쟁반 들었는데 찐떡찐떡 ...,6.14.토
풍년제과효자,16924017,초코파이 많아서 전문매장 같은 느낌.사장님 친절하세요.,5.22.목
풍년제과효자,16924017,빵 너무 맛있게 잘 먹었습니다ㅜㅜㅜ,5.6.화
풍년제과효자,16924017,풍년제과 초코빵 하나사왔숨당 *’͜’,3.15.토
풍년제과효자,16924017,전주 출장 간 김에 가장 가까운 거리에 있는 풍년제과라서 들러봤어요.시그너쳐 메뉴인 초코파이와 센베를 비롯해서 종류가 다양했습니다.커피맛 나는 처음 보는 빵이 있었는데 어머니께서 굉장히 좋아하셨어요. 가격도 착하고 우리밀이라 소화도 잘 되고 속이 편하네요.,24.8.20.화
풍년제과효자,16924017,사장님 친절하시고 전병이랑 초코파이 맛있어요,24.11.13.수
풍년제과효자,16924017,맛있어요 추천합니다 번창하세요,24.11.2.토
풍년제과효자,16924017,풍년제과 셈베 맛있죵,3.1.토
풍년제과효자,16924017,초코파이 조아요,24.8.29.목
건강한김밥,1129396250,사장님침절하시고 조아요,9.26.금
건강한김밥,1129396250,맛있어요 친절하시구요,10.9.목
건강한김밥,1129396250,사장님 친절하고 성실하세요.참기름 달달 넣어 볶은 당근과 탱글탱글한 밥알이조화를 이뤄 또 먹고 먹는 맛이에요.다른 김밥집보다. 길이나 양이 많아빽곰 남자들도 하나 먹으면 배 부르다고 해요.,4.12.토
건강한김밥,1129396250,정말 건전한 김밥 맞아요여사장님 친절하시네요,9.5.금
건강한김밥,1129396250,여기맛있어요!!!,5.3.토
건강한김밥,1129396250,맛있게 먹고 또 사먹으로 왔어요,3.23.일
건강한김밥,1129396250,건강한 김밥 당근이 많이 들어가서 달달하니 맛이 좋아요,2.16.일
건강한김밥,1129396250,"ㅋㅋ가격에 비해 내용물이 넘…그냥 당근만 왕창 들어있음ㅜㅜ햄김밥이 햄이 추가?가 되는것도 아니고 그냥 김밥에 햄 들어있음.,,",2.26.수
건강한김밥,1129396250,맛있어용~^^,4.5.토
건강한김밥,1129396250,상호명처럼 진짜 건강한 김밥이예요.재료들을 아낌없이 넣어서 만들어주시는데 먹다보면맛있어서 한 줄은 부족한 느낌이예요.그리고 김밥을 만들어 주시는 사장님께서 너무 고우시고 친절하세요.,24.11.14.목
데이브제과점,32980240,항상 애용중이랍니다.무화과깜빠뉴를 좋아하죠근데 이번에는 살짝 실망했네요깜빠뉴가 1/3 정도는 아예 없고 크렌베리만 있어서 무화과 깜빠뉴가 아닌 그냥 빵 ㅜㅜ반대쪽에 많이 몰렸나.?하고 보니 그것도 아니고 반대쪽 역시 골고루가 아니라 바닥쪽으로 3개가 뭉쳐져서.. 전반적으로 그냥 깜빠뉴였어요2개를 사왔는데 두개다 그러니 실망해서 긴 리뷰를 남겨요조금더 신경 써 주심 좋겠어요소금빵을 계속 몇개씩 집어오던 어느날 소금빵에 기름맛이 너무 나서 다음부터 1개씩만 집어오는데.. 깜빠뉴조차 그리되는거 싫어요 ^^;;,10.31.금
데이브제과점,32980240,일단 카운터 보시는 직원분이 너무너무친절하세요!자주가고싶을정도로 ~~ 친절~~♡♡빵도 맛잇고 부드럽고 종류도 많고건강한빵도많아서 너무 맘에드는곳이에요다른 빵집들도 많이 다녀봤지만여기는 다른빵집보다저렴할뿐더러 맛도조코 빵도 건강하고아주아주 제스타일!!맛집선정!!다들 가보세요~ 아주 조아요~후회안해요~~ 그리고카운터언니친절하고 이뻐요~~~,9.4.목
데이브제과점,32980240,지인추천받고 갔는데 최고 입니다,11.1.토
데이브제과점,32980240,My weekly trip to Dave's bakery cos they have the best variety of bread. Love how well presented everything is. Staffs are all friendly and informative about what is sold. Efficiency 100 points and guaranteed freshness. Highly recommend everyone to come try it out!,10.29.수
데이브제과점,32980240,줄서서 결제함~ 빵 맛있어요~,11.8.토
데이브제과점,32980240,오랜만에 친구랑 방문했는데정말 맛있는 빵이 가득해서 행복했어요제가 좋아하는 초코소라빵이 있어서 넘 반가웠어요 한입 먹어보고 반했습니다~~~^^너무 맛있엉요,10.29.수
데이브제과점,32980240,빵 종류도 많고 주차하기 편해요~ 보기도좋은게 먹기도좋다죠~~^^,10.29.수
데이브제과점,32980240,"💸 소금빵: 2,200원💸 단호박식빵: 4,700원💸 우유식빵: 4,000원🅿️ 전용 주차장🤗 점심 때 쯤 쑥식빵 먹어보고싶어 갔는데 품절 😂다른 베이커리 소금빵보단 겉은 바삭, 속은 촉촉해요. 우유식빵은 촉촉하면서 부드러워 단품 빵으로 먹기 좋지만, 우유식빵이니 우유향이나 우유맛이 조금 더 느껴지면 좋을 것 같아요! 맛있게 잘 먹어요~",7.26.토
데이브제과점,32980240,소문듣고 가본 빵집인데 크리스마스 분위기에 벌써 행복한 마음이 드는 가게에요수톨렌빵은 숙성된 견과류와 각종베리가 들어간 정성스런 건강한 맛이예요친절하고 또 가고 싶어요전주 올때 마다 친구들이랑 같이 오고 싶은 곳 추전 해요 ^^,11.21.금
데이브제과점,32980240,종류가 다양하고 맛있어서 자주 방문하는 빵집이에요. 아이가 데이브 샌드위치를 특히 좋아해서오늘도 샌드위치 듬뿍 사가요👍,9.6.토
전주정든식당,1026717180,진짜푸짐하게 와서 든든히 먹었어요너무 맛있고 쌈도 짱 많이와서 너무 좋아요👍🏻👍🏻덕분에 열일하러 슈슝♥️,23.9.17.일
전주정든식당,1026717180,맛집이네요.갑오징어무침 새콤달콤 맛있고 백합탕도 시원해서 정말 맛있어요.,23.8.12.토
전주정든식당,1026717180,한식부페 저렴하니맛나요,23.7.15.토
전주정든식당,1026717180,다양하고 맛있어용,23.5.29.월
전주정든식당,1026717180,굿,23.7.18.화
전주정든식당,1026717180,좋아요,23.7.15.토
전주정든식당,1026717180,남현동에서 제일 마음에 드는 백반집!,23.4.13.목
전주정든식당,1026717180,굿,23.10.21.토
전주정든식당,1026717180,굳,23.6.2.금
전주정든식당,1026717180,굿,23.3.2.목
해밀,37259647,한옥마을이 바로 옆이라 주차해놓고 놀러다니기 편해요.주차장도 넓구요.,10.9.목
해밀,37259647,너무 편안하게 잘 놀았습니다^^사장님도 친절하셔서 좋았습니다,5.24.토
해밀,37259647,이 가격에 한옥마을 근처라 아주 재밌고 즐겁게 놀다갑니다.사장님이 친절하셔서 불편함 없었습니다.,3.22.토
해밀,37259647,10월18일19일 20일 들국화방 동생내 식구랑 저희식구 7명이었는데 오랜만에 좋았던거같아요할머님이랑 관리해주시는 분들이 너무 친절하게 대해주셨어 2박3일 편히지내다 왔네요 한옥마을 바로옆이라 너무편하고좋아요 ㅋ마지막날 인사드리고 갈려고 관리실가니 아무도 안계셨어 인사를 못드리고 왔네요 감사히 잘놀다왔습니다다음에 재방문 하겠습니다..,24.10.18.금
해밀,37259647,사장님이 너무친절하시고 한옥마을 바로옆에있어서 돌아다니기가 편했습니다. 그리고 제일 중요한 주차가 아주 편했습니다. 1시간 일찍 도착했는데도 친절하게 도와주셔서 감사했습니다^^,24.10.3.목
해밀,37259647,저희는 민들레와 해당화 방을 예약했어요 입구 들어서면서 꽃들이 반겨주고 주차공간도 넓고 사장님도 친절하시고 위치도 짱좋고 방이랑 화장실도 깔끔하고 수건이랑 침구도 깨끗하고 진짜 단점이 하나도 없는 곳은 처음이었어요!!특히 위생♡ 진짜 수전부터 호텔급으로 깨끗해요 전주 오면 여가로만 갈거에요 또 올게요~ 편하게 잘 쉬다 갑니다 >_<,24.8.3.토
해밀,37259647,아이들과 함께 묵었어요~ 그래서 한옥마을 안에있는 숙소를 원했는데 탁월한 선택이였어요! 한옥마을 안에 있어서 아이들과 쉽게 이동할수있었고숙소도 깔끔했구요! 다음에도 묵을 의사 있습니다~잘 쉬다가 갑니당~☺️,24.8.16.금
해밀,37259647,사장님도 친절하시고 일단 전용주차장이 있어 좋았습니다. 한옥마을도 가깝고 위치도 좋습니다. 화장실도 깨끗하고 세안용품들도 구비되어 있습니다. 미니 냉장고도 있습니다.,24.8.23.금
해밀,37259647,전주 한옥마을과 가까워서 이동하기 편리했어요 거실도 넓고 가을에 왔으면 더 재미있게 즐기고 갔을거 같아요 ㅎㅎ 가격대비 만족합니다,24.8.2.금
해밀,37259647,한옥마을과 남문시장에 바로 붙어 있어서 위치가 너무 좋았네요. 다음 날 한옥마을 여행 예정되었거나 한옥마을 여행하고 숙박하면 좋습니다. 들어가는 골목길이 좀 좁으니 운전 초보자들은 주의하세요,24.5.11.토
청학동버섯전골,11723629,가족들과 저녁식사로 오랫만에 빙문. 건강한 식사로 좋은 곳! 전골을 끓이다보니 짜져서 육수 더 부탁하니 더 주시네요. 망있게 먹고 갑니다^^,10.1.수
청학동버섯전골,11723629,"초복엔 삼계탕,,, 아니 오골계를 드십시오..최고의 보약을 먹은 기분이네요💪🏻맛도 좋고 몸에도 좋은 청학동 오골계😋(밑반찬도 푸짐합니다.. 부침개는 서비스)",7.20.일
청학동버섯전골,11723629,청학동버섯전골 처음으로 왔어요.양이 많진 않지만직원들 친절하고 반찬리필도 잘 해주시네요.,9.10.수
청학동버섯전골,11723629,"부모님 생신이라 원래는 옆 버섯마을로 다니는데 오늘 휴무라 어짤수없이 방문하게 됐습니다.음식은 먹을만 했습니다.그런데 마지막에 가족들이 식사후 얘기즁이었는데 밀차를 끌고오시더니 그릇먼저 뺀다고 오시더군요.다른것도 아니고 가족모임 식당이 가족들 얘기중인데 오셔서 빈그릇뺀다고 하시니 참 어이가 없네요시간도 8시였고 손님도 방에 저희팀, 홀에 2-3팀 밖에 없었습니다.오늘 가족모임 식사중 이렇게 기분나빠보긴 첨이네요",9.17.수
청학동버섯전골,11723629,일단 직원들이친절하고 음식도짜지않고맛있어요 남은음식도 친절하게포장해줘서또가려구요,9.21.일
청학동버섯전골,11723629,매번 버섯전골만 먹다가.오골계먹었는데.와.진짜.맛있고.부드럽네요 밑반찬도 알차고 하나.맛없는게없어요,5.9.금
청학동버섯전골,11723629,버섯전골 맛집입니디ㆍ.한우 사브정식으로 주문. 반친도 골고루 나오고 전골은 소고기 사브사브. 버섯.채소등 푸짐하게 나옵니다. 다 먹고 나면 육수 부어 주시고 묵은지 김치찌개 끓여줘요. 누룽지도 줍니다. 푸짐한 밥상. 다만 탕수등이 달아서 조금만 덜 달면 좋겠어요. 예약하는게 기다리지 않는 비결입니다,3.12.수
청학동버섯전골,11723629,건강한 식사! 버섯요리를 다양하게 즐길 수 있는 곳이죠! 버섯전골 얼큰하고 좋아요^^,5.17.토
청학동버섯전골,11723629,굿^^^,11.13.목
청학동버섯전골,11723629,"아이랑 같이가긴 별로에요반찬이 다 매워서 미취학아동이 먹을반찬은 버섯탕수 한가지에요그나마 떡갈비를 추가할수있지만 가격도 가격이고 추가주문 한지 한참이 되어도 음식이 나오지않아 말씀을 드렸더니 죄송하시다고 금방해주신다고 하였으나 또 한참을 기다려도 음식이 안나와서 나가려고 말씀드리니 그때까지도 주방에는 전달이 안된상태더라구요 어른이랑 6세 아동이 같이가서 애기는 버섯탕수두개먹고 나왔어요그러고결제한금액이 46,000원이네요;;;",7.6.일
황가네꼼장어닭발숯불구이,37425553,1인분 만원짜리 삼겹살 퀄리티가 대박 입니다.진짜 남는게 없을것 같은 비주얼!이집을 대표하는 닭발은 물론계란탕까지 정신없이 배터지게아주 잘 먹고 나왔어요!진짜 가성비 좋아서 조만간 또 올게요!,2.11.화
황가네꼼장어닭발숯불구이,37425553,꼼장어 맛있다,24.11.8.금
황가네꼼장어닭발숯불구이,37425553,닭똥집 1인분 닭발 2인분인데 똥집 양이 너무 적어요.. 무슨 먹다 남은 양같아요.. 크기도 작고.. 닭발은 괜찮은데 ... 똥집 이정도 양이면 안먹는게 나아요.,24.3.14.목
황가네꼼장어닭발숯불구이,37425553,좋아여,24.11.9.토
황가네꼼장어닭발숯불구이,37425553,좋아,24.10.19.토
황가네꼼장어닭발숯불구이,37425553,"음식맛은 쏘쏘, 사장님 응대에는 정말 실망했습니다. 전에 방문했을 때는 괜찮았는데 이날은 사장님 본인 지인분들이신지...특정 테이블에 신경쓰고 거기서 이야기하느라 다른 손님은 주문도 제대로 안 받고 뭐 물어봐도 대꾸도 없고 너무 실망했습니다. 부모님 모시고 갔는데 후회했어요. 다신 안가려고요.",24.1.11.목
황가네꼼장어닭발숯불구이,37425553,좋아여,24.5.22.수
황가네꼼장어닭발숯불구이,37425553,좋아,24.4.11.목
